#,Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,"Describe the conversation you had with your employer about your mental health, including their reactions and what actions were taken to address your mental health issue/questions.",Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Describe the conversation with coworkers you had about your mental health including their reactions.,"Have you ever had a coworker discuss their or another coworker's mental health with you?",Describe the conversation your coworker had with you about their mental health (please do not use names).,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have medical coverage (private insurance or state-provided) that includes treatment of mental health disorders?,Do you know local or online resources to seek help for a mental health issue?,"If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to clients or business contacts?","If you have revealed a mental health disorder to a client or business contact, how has this affected you or the relationship?","If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to coworkers or employees?","If you have revealed a mental health disorder to a coworker or employee, how has this impacted you or the relationship?",Do you believe your productivity is ever affected by a mental health issue?,"If yes, what percentage of your work time (time performing primary or secondary job functions) is affected by a mental health issue?",Was your employer primarily a tech company/organization?,Does your employer provide mental health benefits as part of healthcare coverage?2,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,"Describe the conversation you had with your previous employer about your mental health, including their reactions and actions taken to address your mental health issue/questions.",Did you ever discuss your mental health with a previous coworker(s)?,Describe the conversation you had with your previous coworkers about your mental health including their reactions.,"Did you ever have a previous coworker discuss their or another coworker's mental health with you?",Describe the conversation your coworker had with you about their mental health (please do not use names).2,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you currently have a mental health disorder?,Have you ever been diagnosed with a mental health disorder?,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Obsessive-Compulsive Disorder,Post-Traumatic Stress Disorder,Stress Response Syndromes,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,Other,"Anxiety Disorder (Generalized, Social, Phobia, etc)2","Mood Disorder (Depression, Bipolar Disorder, etc)2","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)2","Eating Disorder (Anorexia, Bulimia, etc)2",Attention Deficit Hyperactivity Disorder2,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)2",Obsessive-Compulsive Disorder2,Post-traumatic Stress Disorder2,Stress Response Syndromes2,Dissociative Disorder2,Substance Use Disorder2,Addictive Disorder2,Other2,"Anxiety Disorder (Generalized, Social, Phobia, etc)3","Mood Disorder (Depression, Bipolar Disorder, etc)3","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)3","Eating Disorder (Anorexia, Bulimia, etc)3",Attention Deficit Hyperactivity Disorder3,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)3",Obsessive-Compulsive Disorder3,Post-traumatic Stress Disorder3,Stress Response Syndromes3,Dissociative Disorder3,Substance Use Disorder3,Addictive Disorder3,Other3,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work when _NOT_ being treated effectively (i.e., when you are experiencing symptoms)?","If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Why or why not?,Would you bring up your mental health with a potential employer in an interview?,Why or why not?2,Are you openly identified at work as a person with a mental health issue?,Has being identified as a person with a mental health issue affected your career?,How has it affected your career?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Describe the circumstances of the badly handled or unsupportive response.,Describe the circumstances of the supportive or well handled response.,"Overall, how well do you think the tech industry supports employees with mental health issues?",Briefly describe what you think the industry as a whole and/or employers could do to improve mental health support for employees.,"If there is anything else you would like to tell us that has not been covered by the survey questions, please use this space to do so.",Would you be willing to talk to one of us more extensively about your experiences with mental health issues in the tech industry? (Note that all interview responses would be used _anonymously_ and only with your permission.),What is your age?,What is your gender?,What country do you live in?,What US state or territory do you live in?,What is your race?,Other4,What country do you work in?,What US state or territory do you work in?,Start Date (UTC),Submit Date (UTC),Network ID,FileName,Do you have previous employers?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Would you have been willing to discuss your mental health with your coworkers at previous employers?,Have you ever been diagnosed with a mental health disorder?2,Do you currently have a mental health disorder?2,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced a supportive or well handled response to a mental health issue in your current or previous workplace?,Have you been diagnosed with COVID-19?,Year
f2d064b671e534dfba6bfadc37146234,0,6-25,1,1,"I don't know",No,No,No,"I don't know",Neither easy nor difficult,Physical health,Maybe,0,"",Maybe,0,"",1,"it wasn't a good thing. mostly off hand comments about people being ""crazy"" or ""off their meds""",3,3,0,"","","","","","","",1,"No, I only became aware later",None did,None did,No,Same level of comfort for each,"No, none of my previous supervisors",0,"",0,"",0,"",2,2,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","Mood Disorder (Depression, Bipolar Disorder, etc)","","","","","","","","","","","",Yes,1,Yes,Often,Often,Yes,2,No,"mostly not knowing when in an interview process it's appropriate to bring up health and mental health. Should it wait until I have an offer? Would it put off a potential boss if I seem demanding or difficult?",No,"I don't want to assume it will interfere with work, and dont want to seem like a difficult hire",0,0,0,2,"comments about others' behavior/ health as a negative. mental health as a pejorative (a crazy person) and my biggest annoyance - confusing bipolar / multiple personalities with ""Schizo""",0,3,allow remote and flexible work to accommodate appointments; discuss mental health when onboarding new employees and talking about benefits; promote diverse people and background to normalize,"tech is doing better with mental health than other industries. I see other companies that are good about letting folks who need to go to appointments during the day, take personal time, etc. It is at least better than other industries.",1,31,FEMALE,United States of America,Illinois,White,"",United States of America,Illinois,2018-08-16 16:53:02,2018-08-16 17:07:32,b0e80bc810,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
f40835979eca961b8747205079f4280e,0,More than 1000,0,1,Yes,Yes,No,"I don't know",Yes,Very easy,Same level of comfort for each,Yes,0,"",Yes,1,Started talking about stress,1,Talking about medication,7,7,0,"","","","","","","",0,"Yes, I was aware of all of them",Some did,Some did,"Yes, always",Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",4,4,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","",Post-traumatic Stress Disorder,"",Dissociative Disorder,"","",ADD,No,1,"I don't know",Often,Often,Maybe,10,No,Discrimination,No,Discrimination,1,0,0,7,"",0,4,Increase services and awareness,"",1,35,FEMALE,United States of America,Maryland,Black or African American,"",United States of America,Maryland,2018-08-16 14:12:11,2018-08-16 14:24:18,2a9db24a7d,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
cd28244215ee025cb221bad8282bf9b6,0,500-1000,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0,"",Yes,1,"In discussing our workload, my coworker and I have talked about how we fit in to the current environment, and how stressful it feels to be left out of certain conversations, both in person and electronically. The conversation's purpose was definitely to vent - she and I both shared similar feelings, and were able to confide in one another in a meaningful way.",1,See answer to letter O.,8,8,0,"","","","","","","",1,N/A (was not aware),"I don't know",Some did,"I don't know",Physical health,Some of my previous supervisors,0,"",0,"",1,"",9,5,Possibly,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"Anxiety Disorder (Generalized, Social, Phobia, etc)","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,1,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,"If it directly impacted my job, I would be more willing to divulge such information. But I would be wary of perceived or actual judgment and/or discrimination at the hands of my employer. This discrimination could be very implicit, e.g. - exclusion from important conversations pertinent to my job, exclusion from outside colleague gatherings (happy hours, lunches, etc.).",No,"Mental health concerns still seem more stigmatized than physical health concerns, particularly in a very ""chicken or egg"" way - what I mean by that is, is mental health still stigmatized in the workplace because employees don't vocalize their issues or concerns, or is it stigmatized because employees DO bring up these concerns and employers don't actively provide solutions to help solve the problem? I suspect the latter.",0,0,0,4,"My colleague was experiencing work burnout due to a number of factors (we had very high expectations when it came to work output, and the job demanded a fair amount of travel). When she expressed this feeling of burnout, her options to mitigate the problem were pretty limited - take on less work (and get paid less, since we were contractors), or forfeit her contract, neither of which were viable options considering she was the sole breadwinner between her and her husband. She ended up grinning and bearing with it at a comparably intense level, then became pregnant and eventually quit the job. I suspect that had she received proper support, she would have stayed with the company even during her pregnancy.",0,2,"I think the first step is acknowledging mental health as a priority in the tech community. In this industry, there's huge emphasis placed on output of information, data, and tangible results - often at the expense of the employees actually producing these results. Recognition and acknowledgment on a real, fundamental level would do a lot to change companies' stances on mental health.","",1,27,FEMALE,United States of America,California,Black or African American,"",United States of America,California,2018-08-14 20:32:20,2018-08-14 20:55:01,9519df4619,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
5e76498a58a67139927e9e8427f05511,0,100-500,1,1,Yes,No,No,Yes,Yes,Somewhat easy,Physical health,Yes,0,"",Maybe,1,"My manager (and longtime friend) and I discuss depression and mindfulness meditation, supporting each other through difficult times.",1,I was a sympathetic ear as my coworker navigated his divorce.,6,8,0,"","","","","","","",1,"Yes, I was aware of all of them",None did,"Yes, they all did","Yes, always",Physical health,Some of my previous supervisors,1,"As I was going through a difficult time, I asked my manager above all to not treat me differently nor attribute my actions at work to stuff going on outside of work.",0,"",0,"",8,8,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Rarely,Sometimes,N/A,6,No,"Only if the issue were applicable under the ADA; otherwise, it should not be discussed in the interview.",No,"Because that seems guaranteed to exclude one from getting the job, regardless of what may or may not be protected by the ADA.",0,0,0,6,"",0,3,Get rid of open floorplans; allow more work-from-home days. The constant distractions from other people is aggravating.,"Some men in tech bravely speak out about their struggles with depression and anxiety, but I don't think women are afforded the same support and respect. It would damage my career to write one of those confessional blog posts.",0,42,FEMALE,United States of America,Texas,White,"",United States of America,Texas,2018-08-13 16:14:13,2018-08-13 16:29:15,1fff871201,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
b758392862efec9c11d81f0a30a4fa31,1,"",0,0,"","","","","","","","",0,"","",0,"",0,"",0,0,1,"Yes, I know several","No, because it doesn't matter",N/A,"Sometimes, if it comes up",Positively,Not applicable to me,"",0,I was aware of some,None did,None did,"Yes, always",Physical health,Some of my previous supervisors,1,"I was diagnosed with PTSD during a time when my supervisor was under investigation for embezzling and I had access to some of the paper trail. He retaliated. I worked with his superiors, who were very supportive.",0,"",1,It was mostly vicious (if true) gossip about a coworker having been institutionalized for a long time.,5,4,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,No,Rarely,Not applicable to me,N/A,5,Maybe,"It's likely to be irrelevant",No,I no longer have PTSD,0,0,0,5,"See above, about employee who was previously institutionalized. Her supervisor was the one gossiping.",0,2,More emphasis on things like meditation and other techniques to increase happiness,Thanks for doing this work!,0,67,FEMALE,United States of America,Tennessee,White,"",United States of America,Tennessee,2018-08-11 15:04:35,2018-08-11 15:22:28,835d571225,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
128438df820ecbeb6811bf73dbb70e7f,0,More than 1000,0,1,Yes,Yes,No,No,Yes,Somewhat easy,Physical health,No,0,"",No,1,"In a conversation about other matters, I included ""this, that, this, and by the way since I have __disorder__ it makes ..."" so it was a side issue but relevant to the main issue. Coworkers simply took it in stride as a relevant consideration.",0,"",5,2,0,"","","","","","","",1,I was aware of some,None did,None did,"I don't know",Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",5,0,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","Mood Disorder (Depression, Bipolar Disorder, etc)","","","","","","","","",Substance Use Disorder,"","",Yes,1,Yes,Rarely,Often,N/A,9,Maybe,"I would avoid it unless they specifically asked about physical health issues. If they asked, I would hedge and minimize it.",No,"There is so much prejudice against anything ""mental health"" related that I would fear being rejected simply by mentioning it. The real question is ""can I do the job"" and the prospective employer doesn't need to know the specifics & details about my mental health issues.",0,0,0,4,"Office gossip about the person. I don't know if it affected their career progress.",0,3,Raise awareness - mental health is mostly like physical health. Diabetes and Depression are both caused by the inability of an organ to regulate chemical balances in the body.,I think the main problem is _Ignorance_ about the causes and the effects of mental illness.,1,56,MALE,United States of America,California,White,"",United States of America,California,2018-08-09 18:43:51,2018-08-09 19:04:17,6630edb65b,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
7b8e912012f282e6020b2f6f979048ee,0,6-25,1,1,Yes,No,No,No,"I don't know",Neither easy nor difficult,Same level of comfort for each,Maybe,1,I told my direct supervisor about my depression/anxiety to request to work remotely for the remainder of the day. He was very receptive and supportive.,Maybe,1,I was having an anxiety attack at my desk. My coworker asked if I needed anything and was very compassionate.,0,"",3,3,0,"","","","","","","",0,"No, I only became aware later",Some did,"Yes, they all did","I don't know",Same level of comfort for each,Some of my previous supervisors,1,I was discussing my depression/anxiety and my employer still put my in situations that triggered anxiety attacks,1,My coworkers and I discussed mental health with each other and tried to be supportive,1,A previous coworker had debilitating anxiety. We split tasks at work to minimize the effect on each of our mental health disorders,2,2,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","","",Attention Deficit Hyperactivity Disorder,"","","","","","","","",Yes,1,Yes,Often,Often,Yes,8,No,I feel like it would lessem my chances of getting hired,No,I feel it would decrease my chances of getting hired,0,0,0,5,"",0,3,"","",1,27,FEMALE,United States of America,Indiana,Black or African American,"",United States of America,Illinois,2018-08-09 02:51:42,2018-08-09 12:41:43,3245a6ccbd,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
224bf619a480066b3317dd0ab6389cb3,0,More than 1000,1,1,Yes,No,No,"I don't know",Yes,Somewhat difficult,Physical health,Yes,0,"",Yes,0,"",1,Just mentioning that we needed to give a little space to someone who needed our patience at this time,6,6,0,"","","","","","","",1,I was aware of some,Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,0,"",1,I have seasonal depression so I can travel more and less at different times of year,0,"",4,4,"Don't Know","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Rarely,Sometimes,No,5,Yes,"I don't have any choice - there's lots of things I can't do and my disability is invisible",Maybe,"I'm not required to disclose it and since I already don't ""look"" right, don't want to give people more reason to doubt me",0,0,0,8,Employer talked about the reasons a co-worker was off sick in a loud and insensitive manner with other employees,0,3,Encourage people to look after themselves before an issue,"it's important to talk about this more and OSMI is really helping, thanks :)",0,37,FEMALE,United Kingdom,"","","",United Kingdom,"",2018-08-09 08:59:33,2018-08-09 09:12:27,ae3a64c249,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
5af32fe4d93d7f3f29b15dea8fe233d0,1,"",0,0,"","","","","","","","",0,"","",0,"",0,"",0,0,1,"Yes, I know several",Not applicable to me,N/A,"Sometimes, if it comes up",Positively,Yes,1-25%,1,N/A (none offered),None did,None did,"I don't know",Same level of comfort for each,"Yes, all of my previous supervisors",0,"",0,"",0,"",5,5,Possibly,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","Mood Disorder (Depression, Bipolar Disorder, etc)",0,"","","",Obsessive-Compulsive Disorder,"","","","","","","","","","","","","","","","","","","",Yes,1,"I don't know",Sometimes,Often,No,10,Maybe,"",Maybe,"",0,0,0,10,"",0,3,"","",0,40,MALE,Serbia,"","","",Serbia,"",2018-08-09 08:45:04,2018-08-09 08:55:24,f8f455b2b7,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
33dc6ac5a89848c28a9dc3159053edcb,0,26-100,1,1,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,No,1,"",Yes,1,"",1,"",9,8,0,"","","","","","","",1,N/A (none offered),None did,None did,No,Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",0,0,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","","","","","","","","","","","",Possibly,0,"I don't know",Sometimes,Often,Maybe,2,Maybe,"",No,"",0,0,0,8,"",0,3,"","",0,30,FEMALE,United Kingdom,"","","",United Kingdom,"",2018-08-09 08:33:41,2018-08-09 08:41:08,7cc791c5b3,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
2a7faa305e39c42fe0c1a48dc3dea12c,0,More than 1000,1,1,Yes,No,"I don't know","I don't know",Yes,Somewhat difficult,Physical health,Yes,0,"",Maybe,1,"",1,"",7,5,0,"","","","","","","",1,I was aware of some,Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,0,"",0,"",0,"",8,6,Possibly,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"Anxiety Disorder (Generalized, Social, Phobia, etc)","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,Yes,Rarely,Often,Maybe,8,Maybe,"",No,"",0,0,0,7,"",0,3,"","",0,39,MALE,United States of America,Nebraska,White,"",United States of America,Nebraska,2018-08-09 01:30:15,2018-08-09 01:39:06,085b99920c,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
fd7f639309ef78fd098b323ab1c87c23,0,6-25,1,1,Not eligible for coverage / NA,N/A,No,No,"I don't know","I don't know",Same level of comfort for each,Maybe,0,"",Maybe,0,"",0,"",6,6,0,"","","","","","","",1,I was aware of some,None did,None did,"I don't know",Same level of comfort for each,Some of my previous supervisors,1,My relationship with the previous employer with whom I discussed mental health was good enough that it was taken in stride and we were able to talk pretty openly about it.,1,We were open with each other about mental and physical health.,1,"We were open with one another, including talking about medications and side effects.",8,7,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","Mood Disorder (Depression, Bipolar Disorder, etc)","","","","","","","","","","","",Yes,1,Yes,Rarely,Often,Maybe,7,No,"It's too easy to discriminate at the interview level, discussing any issues would open up to rejection on those grounds.",No,"Same as physical - it's too easy to discriminate during the interview phase",0,0,0,6,"The manager was abusive in general and attempts to explain mental health issues resulted in essentially plugged ears and ""la la la, I'm not listening""",0,3,Be open about mental health services and provide similar perks to the physical health perks many are providing and talking about,"",1,30,FEMALE,United States of America,Ohio,White,"",United States of America,Ohio,2018-08-09 00:20:57,2018-08-09 00:33:19,9ed64518f0,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
679b8798134b2bad2a415453b53cdba0,0,6-25,1,1,"I don't know",No,No,"I don't know","I don't know",Somewhat easy,Same level of comfort for each,Yes,0,"",Yes,1,It was about a problem of temporary raising stress from the job. They understand it and feel the same situation so we could handle it together,1,It was about a problem of temporary raising stress from the job. They understand it and feel the same situation so we could handle it together,7,7,0,"","","","","","","",1,N/A (was not aware),"I don't know",None did,"I don't know",Same level of comfort for each,"Yes, all of my previous supervisors",0,"",0,"",0,"",8,8,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,"I'm not sure they I want to share it with anyone I just met",Maybe,"I'm not sure they I want to share it with anyone I just met",0,0,0,8,"",0,4,Be clear that we are humans and that feelings (good and bad) are part of our lives and jobs,"",0,31,MALE,Netherlands,"","","",Netherlands,"",2018-08-08 21:24:16,2018-08-08 21:34:20,f688309e85,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
7900e2f7f7e9dd4e6929cb4970b5256b,1,"",0,0,"","","","","","","","",0,"","",0,"",0,"",0,0,1,I know some,"No, because it doesn't matter",Negatively,"No, because it doesn't matter",Negatively,Yes,26-50%,0,"","","","","","",0,"",0,"",0,"",0,0,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","Anxiety Disorder (Generalized, Social, Phobia, etc)","","","","","","","","","","","","",No,1,Yes,Sometimes,Sometimes,Maybe,3,Maybe,"I would not bring up a physical health issue in an interview because it's too much a personal thing.",No,"I would not bring up a physical health issue in an interview because it's too much a personal thing.",0,0,0,5,"",0,1,"Keep in mind that too much work is no good, do meditation and breath sessions during the working hours","",0,36,MALE,Italy,"","","",Italy,"",2018-08-08 17:26:28,2018-08-08 17:56:47,f6abcf9fe9,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
025886b34871d920d01aef9a2a753379,0,6-25,1,1,Yes,Yes,No,No,"I don't know","I don't know",Physical health,No,0,"",Maybe,0,"",0,"",8,8,0,"","","","","","","",1,N/A (was not aware),None did,Some did,No,Same level of comfort for each,Some of my previous supervisors,1,Talked about depression and the need for time off,1,"Discussing issues, generally supportive",0,"",9,7,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Sometimes,Often,Maybe,10,No,"Unless it affected my ability to my job, it would be irrelevant",Yes,If it might affect my ability to my job,0,0,0,9,"",0,3,"","",0,46,MALE,United Kingdom,"","","",United Kingdom,"",2018-08-08 14:11:32,2018-08-08 14:18:46,129e298b58,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
96180717526de0e1d5465dfb31209419,0,500-1000,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Physical health,Maybe,0,"",Maybe,1,They were understanding.,0,"",9,5,0,"","","","","","","",0,I was aware of some,None did,Some did,"I don't know",Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",5,5,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","Mood Disorder (Depression, Bipolar Disorder, etc)","","","","","","","","","","","",Yes,1,Yes,Sometimes,Sometimes,Yes,9,No,None of their business,No,None of their business,0,0,0,4,"",0,3,I think big corporations do a better job than small companies or startups,n/a,0,45,FEMALE,United States of America,Illinois,White,"",United States of America,Illinois,2018-08-08 03:41:47,2018-08-08 03:48:32,259a6485e2,"C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2018",0,"","","",0,"","","",0,2018
